0.1	1	0
0.0426988	1	0
0.0182319	1	0
0.00778478	1	0
0.003324	1	0
0.00141931	1	0
0.000606028	1	0
0.000258766	1	0
0.00011049	1	0
4.71779e-05	1	0
2.01444e-05	1	0

0.1	2	0
0.0426988	2	3
0.0182319	2	0
0.00778478	2	0
0.003324	2	0
0.00141931	2	0
0.000606028	2	0
0.000258766	2	0
0.00011049	2	0
4.71779e-05	2	0
2.01444e-05	2	0

0.1	3	6
0.0426988	3	2
0.0182319	3	1
0.00778478	3	0
0.003324	3	0
0.00141931	3	0
0.000606028	3	0
0.000258766	3	0
0.00011049	3	0
4.71779e-05	3	0
2.01444e-05	3	0

0.1	4	1
0.0426988	4	0
0.0182319	4	0
0.00778478	4	0
0.003324	4	0
0.00141931	4	0
0.000606028	4	0
0.000258766	4	0
0.00011049	4	0
4.71779e-05	4	0
2.01444e-05	4	0

0.1	5	3
0.0426988	5	1
0.0182319	5	0
0.00778478	5	0
0.003324	5	0
0.00141931	5	0
0.000606028	5	0
0.000258766	5	0
0.00011049	5	0
4.71779e-05	5	0
2.01444e-05	5	0

0.1	6	1
0.0426988	6	1
0.0182319	6	1
0.00778478	6	0
0.003324	6	0
0.00141931	6	0
0.000606028	6	0
0.000258766	6	0
0.00011049	6	0
4.71779e-05	6	0
2.01444e-05	6	0

0.1	7	5
0.0426988	7	1
0.0182319	7	1
0.00778478	7	0
0.003324	7	0
0.00141931	7	0
0.000606028	7	0
0.000258766	7	0
0.00011049	7	0
4.71779e-05	7	0
2.01444e-05	7	0

0.1	8	5
0.0426988	8	0
0.0182319	8	1
0.00778478	8	0
0.003324	8	0
0.00141931	8	0
0.000606028	8	0
0.000258766	8	0
0.00011049	8	0
4.71779e-05	8	0
2.01444e-05	8	0

0.1	9	7
0.0426988	9	5
0.0182319	9	0
0.00778478	9	0
0.003324	9	0
0.00141931	9	0
0.000606028	9	0
0.000258766	9	0
0.00011049	9	0
4.71779e-05	9	0
2.01444e-05	9	0

0.1	10	2
0.0426988	10	2
0.0182319	10	0
0.00778478	10	0
0.003324	10	0
0.00141931	10	0
0.000606028	10	0
0.000258766	10	0
0.00011049	10	0
4.71779e-05	10	0
2.01444e-05	10	0

0.1	11	2
0.0426988	11	1
0.0182319	11	0
0.00778478	11	0
0.003324	11	0
0.00141931	11	0
0.000606028	11	0
0.000258766	11	0
0.00011049	11	0
4.71779e-05	11	0
2.01444e-05	11	0

0.1	12	5
0.0426988	12	4
0.0182319	12	0
0.00778478	12	0
0.003324	12	0
0.00141931	12	0
0.000606028	12	0
0.000258766	12	0
0.00011049	12	0
4.71779e-05	12	0
2.01444e-05	12	0

0.1	13	11
0.0426988	13	0
0.0182319	13	1
0.00778478	13	0
0.003324	13	0
0.00141931	13	0
0.000606028	13	0
0.000258766	13	0
0.00011049	13	0
4.71779e-05	13	0
2.01444e-05	13	0

0.1	14	5
0.0426988	14	3
0.0182319	14	0
0.00778478	14	1
0.003324	14	0
0.00141931	14	0
0.000606028	14	0
0.000258766	14	0
0.00011049	14	0
4.71779e-05	14	0
2.01444e-05	14	0

0.1	15	3
0.0426988	15	3
0.0182319	15	1
0.00778478	15	0
0.003324	15	0
0.00141931	15	0
0.000606028	15	0
0.000258766	15	0
0.00011049	15	0
4.71779e-05	15	0
2.01444e-05	15	0

0.1	16	2
0.0426988	16	0
0.0182319	16	0
0.00778478	16	0
0.003324	16	0
0.00141931	16	0
0.000606028	16	0
0.000258766	16	0
0.00011049	16	0
4.71779e-05	16	0
2.01444e-05	16	0

0.1	17	2
0.0426988	17	2
0.0182319	17	0
0.00778478	17	0
0.003324	17	0
0.00141931	17	0
0.000606028	17	0
0.000258766	17	0
0.00011049	17	0
4.71779e-05	17	0
2.01444e-05	17	0

0.1	18	4
0.0426988	18	5
0.0182319	18	0
0.00778478	18	0
0.003324	18	0
0.00141931	18	0
0.000606028	18	0
0.000258766	18	0
0.00011049	18	0
4.71779e-05	18	0
2.01444e-05	18	0

0.1	19	2
0.0426988	19	1
0.0182319	19	1
0.00778478	19	0
0.003324	19	0
0.00141931	19	0
0.000606028	19	0
0.000258766	19	0
0.00011049	19	0
4.71779e-05	19	0
2.01444e-05	19	0

0.1	20	2
0.0426988	20	2
0.0182319	20	0
0.00778478	20	0
0.003324	20	0
0.00141931	20	0
0.000606028	20	0
0.000258766	20	0
0.00011049	20	0
4.71779e-05	20	0
2.01444e-05	20	0

0.1	21	3
0.0426988	21	1
0.0182319	21	1
0.00778478	21	0
0.003324	21	0
0.00141931	21	0
0.000606028	21	0
0.000258766	21	0
0.00011049	21	0
4.71779e-05	21	0
2.01444e-05	21	0

0.1	22	3
0.0426988	22	0
0.0182319	22	0
0.00778478	22	0
0.003324	22	0
0.00141931	22	0
0.000606028	22	0
0.000258766	22	0
0.00011049	22	0
4.71779e-05	22	0
2.01444e-05	22	0

0.1	23	5
0.0426988	23	0
0.0182319	23	0
0.00778478	23	0
0.003324	23	0
0.00141931	23	0
0.000606028	23	0
0.000258766	23	0
0.00011049	23	0
4.71779e-05	23	0
2.01444e-05	23	0

0.1	24	3
0.0426988	24	3
0.0182319	24	1
0.00778478	24	0
0.003324	24	0
0.00141931	24	0
0.000606028	24	0
0.000258766	24	0
0.00011049	24	0
4.71779e-05	24	0
2.01444e-05	24	0

0.1	25	1
0.0426988	25	0
0.0182319	25	0
0.00778478	25	0
0.003324	25	0
0.00141931	25	0
0.000606028	25	0
0.000258766	25	0
0.00011049	25	0
4.71779e-05	25	0
2.01444e-05	25	0

0.1	26	1
0.0426988	26	0
0.0182319	26	0
0.00778478	26	0
0.003324	26	0
0.00141931	26	0
0.000606028	26	0
0.000258766	26	0
0.00011049	26	0
4.71779e-05	26	0
2.01444e-05	26	0

0.1	27	4
0.0426988	27	0
0.0182319	27	0
0.00778478	27	0
0.003324	27	0
0.00141931	27	0
0.000606028	27	0
0.000258766	27	0
0.00011049	27	0
4.71779e-05	27	0
2.01444e-05	27	0

0.1	28	6
0.0426988	28	1
0.0182319	28	1
0.00778478	28	0
0.003324	28	0
0.00141931	28	0
0.000606028	28	0
0.000258766	28	0
0.00011049	28	0
4.71779e-05	28	0
2.01444e-05	28	0

0.1	29	1
0.0426988	29	1
0.0182319	29	0
0.00778478	29	0
0.003324	29	0
0.00141931	29	0
0.000606028	29	0
0.000258766	29	0
0.00011049	29	0
4.71779e-05	29	0
2.01444e-05	29	0

0.1	30	2
0.0426988	30	2
0.0182319	30	1
0.00778478	30	0
0.003324	30	0
0.00141931	30	0
0.000606028	30	0
0.000258766	30	0
0.00011049	30	0
4.71779e-05	30	0
2.01444e-05	30	0

0.1	31	5
0.0426988	31	3
0.0182319	31	0
0.00778478	31	0
0.003324	31	0
0.00141931	31	0
0.000606028	31	0
0.000258766	31	0
0.00011049	31	0
4.71779e-05	31	0
2.01444e-05	31	0

0.1	32	4
0.0426988	32	2
0.0182319	32	0
0.00778478	32	0
